2021-02-17 14:21:39.815 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 14:57:46.792 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 14:57:46.821 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 14:57:56.797 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:16:58.744 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:16:58.784 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:16:59.062 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:26:00.885 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:26:00.944 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:26:01.312 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:27:05.136 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:27:05.165 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:27:15.101 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:27:16.701 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:27:16.701 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:27:22.966 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:27:22.966 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:27:26.587 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:27:32.899 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:27:52.889 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:28:09.406 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:28:25.990 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:28:34.004 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:28:34.004 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:28:45.325 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:28:48.179 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:28:58.139 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:29:01.955 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:29:01.956 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:29:11.885 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:59:45.247 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:59:45.286 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:59:45.350 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 15:59:54.130 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 15:59:54.130 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 15:59:54.161 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:00:03.699 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:00:03.699 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:00:48.439 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:00:48.470 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:00:48.518 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:02:02.446 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:02:02.482 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:02:02.533 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:02:47.602 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:02:47.610 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:02:47.643 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:03:41.095 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:03:41.129 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:03:41.191 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:04:19.985 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:04:19.988 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:04:20.056 | Error | LAP000137 | KUKALogging.Classes.SerilogFileLog | Error parsing Serilog.
System.NotSupportedException: This type of CollectionView does not support changes to its SourceCollection from a thread different from the Dispatcher thread.
   at System.Windows.Data.CollectionView.OnCollectionChanged(Object sender, NotifyCollectionChangedEventArgs args)
   at System.Collections.ObjectModel.ObservableCollection`1.OnCollectionChanged(NotifyCollectionChangedEventArgs e)
   at System.Collections.ObjectModel.ObservableCollection`1.InsertItem(Int32 index, T item)
   at System.Collections.ObjectModel.Collection`1.Add(T item)
   at KUKALogging.Classes.SerilogFileLog.ProcessFile() in D:\Projects\Workspace\GitHub\K05769\RGI\Units\LOG\KUKALogging\KUKALogging\Classes\SerilogFileLog.cs:line 166
2021-02-17 16:04:20.066 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:08:34.747 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:08:34.789 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:08:34.856 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:09:25.424 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:09:25.471 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:09:25.547 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:09:31.437 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:09:31.438 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:09:31.472 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:10:03.814 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:10:03.850 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:10:09.006 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:13:16.031 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:13:16.080 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:13:16.163 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:15:18.739 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:15:18.778 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:15:18.870 | Error | LAP000137 | KUKALogging.Classes.SerilogFileLog | Error parsing Serilog.
System.NotSupportedException: This type of CollectionView does not support changes to its SourceCollection from a thread different from the Dispatcher thread.
   at System.Windows.Data.CollectionView.OnCollectionChanged(Object sender, NotifyCollectionChangedEventArgs args)
   at System.Collections.ObjectModel.ObservableCollection`1.OnCollectionChanged(NotifyCollectionChangedEventArgs e)
   at System.Collections.ObjectModel.ObservableCollection`1.ClearItems()
   at System.Collections.ObjectModel.Collection`1.Clear()
   at KUKALoggingView.Views.KUKALogViewerWindow.OnSerilogParserFinished(Object sender, EventArgs e) in D:\Projects\Workspace\GitHub\K05769\RGI\Units\LOG\KUKALogging\KUKALogging\Views\KUKALogViewerWindow.xaml.cs:line 57
   at KUKALogging.Classes.SerilogFileLog.FinderFinished(EventArgs e) in D:\Projects\Workspace\GitHub\K05769\RGI\Units\LOG\KUKALogging\KUKALogging\Classes\SerilogFileLog.cs:line 219
   at KUKALogging.Classes.SerilogFileLog.ProcessFile() in D:\Projects\Workspace\GitHub\K05769\RGI\Units\LOG\KUKALogging\KUKALogging\Classes\SerilogFileLog.cs:line 143
2021-02-17 16:15:18.881 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Finished parsing Serilog "C:\ProgramData\KUKALogging\Application\Application20210217.log".
2021-02-17 16:15:29.609 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Starting parse for "C:\ProgramData\KUKALogging\Application\Application20210217.log"
2021-02-17 16:15:29.610 | Information | LAP000137 | KUKALogging.Classes.SerilogFileLog | Parse Serilog for "C:\ProgramData\KUKALogging\Application\Application20210217.log" running.
2021-02-17 16:15:29.648 | Error | LAP000137 | KUKALogging.Classes.SerilogFileLog | Error parsing Serilog.
System.NotSupportedException: This type of CollectionView does not support changes to its SourceCollection from a thread different from the Dispatcher thread.
   at System.Windows.Data.CollectionView.OnCollectionChanged(Object sender, NotifyCollectionChangedEventArgs args)
